,created_at,text,user
234,2020-05-27 05:35:24+00:00,"RT @Brieyonce: Lost her dog, job and BANNED from Central Park. What a rough 48 hours. Anyway what y’all having for dinner?","{'id': 862185097, 'id_str': '862185097', 'name': '...', 'screen_name': 'dee_ah_nahh', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 222, 'friends_count': 265, 'listed_count': 1, 'favourites_count': 24574, 'statuses_count': 10197, 'created_at': 'Thu Oct 04 23:13:33 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1013136948532318208/PziSHcBd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1013136948532318208/PziSHcBd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/862185097/1530385654', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
235,2020-05-27 05:35:24+00:00,@sashasmoney But at this moment #BlackLivesMatter should be trending.  The hashtag is meant for police brutality wh… https://t.co/JmyTgpzSFm,"{'id': 3202758022, 'id_str': '3202758022', 'name': '𝗱𝗮𝗯𝗮𝗿𝗯𝗶𝗲☻', 'screen_name': 'onikasloverr', 'location': '𝒏𝒊𝒄𝒌𝒊&𝒂𝒓𝒊', 'url': None, 'description': '𝙎𝙚𝙣𝙙 𝙖 𝙧𝙚𝙙 𝙝𝙚𝙖𝙧𝙩 ❤️& 𝙨𝙚𝙣𝙙 𝙖 𝙠𝙞𝙨𝙨𝙮 𝙛𝙖𝙘𝙚 😘', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 573, 'friends_count': 227, 'listed_count': 3, 'favourites_count': 15289, 'statuses_count': 266, 'created_at': 'Sat Apr 25 00:13:55 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265343723619090439/avsVD58Y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265343723619090439/avsVD58Y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3202758022/1590489705', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
236,2020-05-27 05:35:24+00:00,Goodnight moots sweet dreams ✨ I hope we can all dream about OT7 https://t.co/hsWAhci484,"{'id': 1228163418818899968, 'id_str': '1228163418818899968', 'name': 'Amanda⁷ ✰ ⟭⟬ ᴰ²', 'screen_name': 'Bts14Yoongi', 'location': 'California, USA', 'url': None, 'description': '˒93‘ ๑ 𝙢𝙮 𝙡𝙞𝙩𝙩𝙡𝙚 𝙖𝙣𝙜𝙚𝙡. ⚘ ♡ mint yoongi enthusiasts rise •Freebies Day 1&2 Rosebowl', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 978, 'friends_count': 976, 'listed_count': 10, 'favourites_count': 5355, 'statuses_count': 3881, 'created_at': 'Fri Feb 14 03:45:58 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265177766267219968/FpMCwQbS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265177766267219968/FpMCwQbS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1228163418818899968/1590547689', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
237,2020-05-27 05:35:24+00:00,"RT @SubjectKpop: TWICE ""MORE &amp; MORE"" exceeded 500,000 copies for the pre-order, making it the best record of their own 🤯 @JYPETWICE

https:…","{'id': 3257755860, 'id_str': '3257755860', 'name': 'Kim - FollowYrHeart #More & More #NAYEON', 'screen_name': 'favnabong', 'location': None, 'url': None, 'description': 'ONCE ; NabongDouChi would fight back if you attack her members and dongsaeng', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 198, 'friends_count': 65, 'listed_count': 6, 'favourites_count': 5504, 'statuses_count': 8930, 'created_at': 'Sat Jun 27 13:57:47 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260216101251645440/HHzFybqa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260216101251645440/HHzFybqa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3257755860/1590252430', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
238,2020-05-27 05:35:24+00:00,Would you like a bag? Me: uh huh employee: what was that? This process repeats with almost every retail setting,"{'id': 1189684866725679106, 'id_str': '1189684866725679106', 'name': 'FatalXatal', 'screen_name': 'FatalXatal', 'location': None, 'url': None, 'description': 'episk', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 65, 'listed_count': 0, 'favourites_count': 169, 'statuses_count': 83, 'created_at': 'Wed Oct 30 23:26:03 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1211485891635695620/YbD6SqE__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1211485891635695620/YbD6SqE__normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
239,2020-05-27 05:35:24+00:00,"Fearless, in 2008.
When I was in the high school.
I stan her until now.","{'id': 122029417, 'id_str': '122029417', 'name': 'Robby\u200e\u200e✵', 'screen_name': 'robputation', 'location': 'Jakarta, Indonesia', 'url': 'http://instagram.com/robbyardi18', 'description': '🇮🇩🇬🇧🇩🇪 Learner | The Lone Wolf 🐺 | Bachelor of Literature 🎓 |  Kopites #YNWA ⚽ | Swiftie 💌 | The Book Ranger 📚', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 3214, 'friends_count': 666, 'listed_count': 2, 'favourites_count': 865, 'statuses_count': 60400, 'created_at': 'Thu Mar 11 10:50:48 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDC40E', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'F50C0C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F0E91F', 'profile_text_color': 'F53913', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1264251525167083521/Boe7Xs_O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1264251525167083521/Boe7Xs_O_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/122029417/1587467786', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
240,2020-05-27 05:35:24+00:00,"RT @danilogutofeli: Carta do meu avô para minha vó, em 1958 com 16 anos de idade. Brabo demais. https://t.co/QFIpZMHc9g","{'id': 228092137, 'id_str': '228092137', 'name': 'belsss', 'screen_name': 'belsfortunato', 'location': 'Brasil', 'url': 'http://instagram.com/belsfortunato', 'description': 'teach me gently how to breath  http://weheartit.com/givemeroses\nhttps://www.facebook.com/qlqumpodecozinhar/', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 492, 'friends_count': 412, 'listed_count': 1, 'favourites_count': 3011, 'statuses_count': 57614, 'created_at': 'Sat Dec 18 17:59:53 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F8F5FA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '9266CC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '732899', 'profile_text_color': 'FFFFFF', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1244338098730946567/zApC644z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1244338098730946567/zApC644z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/228092137/1421966889', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
241,2020-05-27 05:35:24+00:00,RT @l7ninhou: Depois de escutar a música do @vulgohashi https://t.co/qWR8QF6L3l,"{'id': 792548295554072576, 'id_str': '792548295554072576', 'name': 'N10 Produtor 🌐🎶', 'screen_name': 'N10_produtor', 'location': 'Rio de Janeiro, Brasil', 'url': None, 'description': '♤N10 joias em geral♤\n☆ Sem Limites Produções Dj Lucas Vieira da F Dj Wl de nova Iguaçu Dj Farfan Dj Rian do castelar Dj JT22 Dj Tallison☆', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 716, 'friends_count': 620, 'listed_count': 0, 'favourites_count': 5433, 'statuses_count': 6250, 'created_at': 'Sun Oct 30 02:06:53 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260730244593594368/3RblQbiw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260730244593594368/3RblQbiw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/792548295554072576/1576248983', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
242,2020-05-27 05:35:24+00:00,"RT @Pahfigue_: Eu fico caçando assunto quando to no tédio e depois que passa eu que lute, pq não quero mais responder","{'id': 725288635633930241, 'id_str': '725288635633930241', 'name': 'beca 🏴🇧🇷🏠 #ForaBolsonaro', 'screen_name': 'brokenrrr', 'location': None, 'url': None, 'description': 'emo viciada em água com gás', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 347, 'friends_count': 551, 'listed_count': 0, 'favourites_count': 13963, 'statuses_count': 30401, 'created_at': 'Wed Apr 27 11:41:00 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265175729106489355/4KAvzGXk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265175729106489355/4KAvzGXk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/725288635633930241/1576563400', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
243,2020-05-27 05:35:24+00:00,RT @moebelike: I get bored of people toooooooo quick,"{'id': 973455021831421952, 'id_str': '973455021831421952', 'name': 'AintShitSweet🍭', 'screen_name': 'yac_slim', 'location': 'Behind the Little 🚪', 'url': None, 'description': 'If you can make a girl laugh, you can make her do anything -Marilyn Monroe💋', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 438, 'friends_count': 380, 'listed_count': 0, 'favourites_count': 43870, 'statuses_count': 23805, 'created_at': 'Tue Mar 13 07:05:37 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1261929451773784064/ROEuqIYs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1261929451773784064/ROEuqIYs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/973455021831421952/1589702402', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
244,2020-05-27 05:35:24+00:00,Had a great day with her!🙈❤️,"{'id': 1181428259097137152, 'id_str': '1181428259097137152', 'name': 'LUIS💨😈', 'screen_name': 'luisR_2164', 'location': 'Laredo, TX', 'url': 'https://curiouscat.me/luisrui84812032', 'description': 'Hville🐂 20🍺 Laredo tx📍 👶🏻Aria Adeen Ruiz💕 LCC🐎 @redbull sponsor me!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 118, 'friends_count': 252, 'listed_count': 0, 'favourites_count': 253, 'statuses_count': 135, 'created_at': 'Tue Oct 08 04:37:10 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262842054297686023/uO2CW6ZA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262842054297686023/uO2CW6ZA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1181428259097137152/1588379663', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
245,2020-05-27 05:35:24+00:00,@sanshiibeer https://t.co/jHdHptEPum,"{'id': 1257112642868535296, 'id_str': '1257112642868535296', 'name': '𝐍𝐨𝐦𝐧𝐨𝐦🐨', 'screen_name': 'PacarnyaJongho', 'location': 'Dihati Jongho❤', 'url': None, 'description': '#종호', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 435, 'friends_count': 437, 'listed_count': 5, 'favourites_count': 1717, 'statuses_count': 2681, 'created_at': 'Mon May 04 01:00:00 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265089142959927296/cm-qlyuT_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265089142959927296/cm-qlyuT_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1257112642868535296/1590041533', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
246,2020-05-27 05:35:24+00:00,"RT @angelbabie666: Since I can’t post this on OF, here you go twitter🌿💕

Free titties!!

Don’t forget, you can book a smoke sesh date with…","{'id': 1114497289605632000, 'id_str': '1114497289605632000', 'name': '𝖙𝖍𝖔𝖙𝖘 𝖓𝖔𝖙 𝖋𝖊𝖊𝖑𝖎𝖓𝖌𝖘 ♡ TOP 22%', 'screen_name': 'thotsnotfeelins', 'location': 'Tennessee, USA', 'url': 'http://allmylinks.com/thotsnotfeelings', 'description': '22 y/o real-life fat angel 🦋✨ • BBW adult content creator • queer • capricorn ♑️ • southern • she/her • fetish friendly • cashapp: $sippinmuddy', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8403, 'friends_count': 394, 'listed_count': 7, 'favourites_count': 8568, 'statuses_count': 18500, 'created_at': 'Sat Apr 06 11:57:14 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263353149689081856/AMPEqBn9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263353149689081856/AMPEqBn9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1114497289605632000/1574259106', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
247,2020-05-27 05:35:24+00:00,"RT @Brieyonce: Lost her dog, job and BANNED from Central Park. What a rough 48 hours. Anyway what y’all having for dinner?","{'id': 1589891929, 'id_str': '1589891929', 'name': '🌼daisy🌼', 'screen_name': 'bellusdaisy', 'location': 'California', 'url': 'http://twitch.tv/effectator', 'description': '21 • she/her • i edit videos and suck eggs', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 342, 'friends_count': 429, 'listed_count': 3, 'favourites_count': 3195, 'statuses_count': 3076, 'created_at': 'Sat Jul 13 01:45:12 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263263414257766406/N4CCR5YU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263263414257766406/N4CCR5YU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1589891929/1572462920', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
248,2020-05-27 05:35:24+00:00,RT @Moonyounng: when white police officers kill a black man they just get fired or reassigned BUT when a black officer kills a white person…,"{'id': 53599245, 'id_str': '53599245', 'name': 'James Adrian', 'screen_name': 'jamestiltskin', 'location': None, 'url': None, 'description': 'Don’t follow this guy. He’s lost too.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 271, 'friends_count': 184, 'listed_count': 3, 'favourites_count': 14090, 'statuses_count': 14617, 'created_at': 'Sat Jul 04 05:00:32 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '850D0D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '850D0D', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '181E1F', 'profile_text_color': 'FFFFFF', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1258094565443031040/u2FZGInK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1258094565443031040/u2FZGInK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/53599245/1585123588', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
249,2020-05-27 05:35:24+00:00,RT @Dyvonier: I obtained my B.S. from FSU debt free graduating Magna Cum Laude with a 3.97 GPA. I will be continuing my education at Texas…,"{'id': 1142970051949211648, 'id_str': '1142970051949211648', 'name': 'anahi ✭', 'screen_name': '21aanahi', 'location': 'Dallas, TX', 'url': None, 'description': 'insta @ anaahi.21 🐊', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 194, 'friends_count': 178, 'listed_count': 0, 'favourites_count': 12536, 'statuses_count': 16912, 'created_at': 'Mon Jun 24 01:37:50 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1249993780595511296/x9ymC9A-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1249993780595511296/x9ymC9A-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1142970051949211648/1561687370', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
250,2020-05-27 05:35:24+00:00,RT @BelemBfv: Solía pensar que la comunicación era la clave hasta que me di cuenta que la comprensión lo es. Puedes comunicar todo lo que q…,"{'id': 715711796414451712, 'id_str': '715711796414451712', 'name': 'amira', 'screen_name': 'aamiragutierrez', 'location': 'Morón, Argentina', 'url': None, 'description': 'dónde está mi super traje', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 741, 'friends_count': 2032, 'listed_count': 1, 'favourites_count': 9300, 'statuses_count': 27340, 'created_at': 'Fri Apr 01 01:26:04 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '000100', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150542888704663560/qKxQCYov_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150542888704663560/qKxQCYov_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/715711796414451712/1538862191', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
251,2020-05-27 05:35:24+00:00,KCON DRIVES ME CRAZY MAN I SHOULDNT BE STRESSING OVER IT THIS MUCH,"{'id': 1242322630599790592, 'id_str': '1242322630599790592', 'name': '#VIVID', 'screen_name': 'imyoungmims', 'location': None, 'url': 'http://youngminer.carrd.co', 'description': 'roses_are_rosie reacted with 👎🏼: are you abnew?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 124, 'friends_count': 119, 'listed_count': 4, 'favourites_count': 1389, 'statuses_count': 2547, 'created_at': 'Tue Mar 24 05:29:40 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265233653237350401/y_2Et8WH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265233653237350401/y_2Et8WH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1242322630599790592/1590492518', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
252,2020-05-27 05:35:24+00:00,"RT @KaylarWill: Nobody:
Me as a child: Sum bout authority don’t sit right with me","{'id': 851709540286386177, 'id_str': '851709540286386177', 'name': 'penelopefelony', 'screen_name': 'Nellie01678096', 'location': 'California, USA', 'url': None, 'description': 'Aquarius 💙🌊', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 52, 'friends_count': 149, 'listed_count': 0, 'favourites_count': 1965, 'statuses_count': 1329, 'created_at': 'Tue Apr 11 08:12:33 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1249232170893193218/xd-TjC7z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1249232170893193218/xd-TjC7z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/851709540286386177/1588447625', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
